Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M
2827 HK Equity,CSI 300 CHINA,標智滬深300證券投資信託基金,3433319936,28.04999924,,-15.25679588,,
1828 HK Equity,DAH CHONG HONG,大昌行集團,6247573504,3.410000086,10.96163464,-11.02139854,44802998272,0.311085001
826 HK Equity,TIANGONG INTL CO,天工國際,1221043968,0.550000012,14.30612564,-15.49947548,4235832030,0.040308924
820 HK Equity,HSBC CHINA DRAGO,匯豐中國翔龍基金,1289086720,7.679999828,,-27.95497322,,
3866 HK Equity,BANK OF QINGDAO,青島銀行股份有限公司,19481821184,4.800000191,6.982968807,1.292414069,11693369737,0.715684169
569 HK Equity,CHINA AUTOMATION,中國自動化,1139152768,1.110000014,,29.069767,2023781881,-0.120374578
656 HK Equity,FOSUN INTL,復星國際,90545905664,10.52000046,8.381299973,-13.05784988,96994432189,1.306501662
2020 HK Equity,ANTA SPORTS PROD,安踏體育,41870643200,16.73999977,17.29659653,-19.86425018,13718744282,1.007223441
3331 HK Equity,VINDA INTL HLDGS,維達國際,14899288064,13.85999966,44.05244064,-9.451438904,9695997440,0.314625001
658 HK Equity,CHINA HIGH-SPEED,中國高速傳動,9746337792,5.960000038,7.9544034,-4.487175465,12146036923,0.780334115
1155 HK Equity,CENTRON TELECOM,星辰通信,381776064,0.49000001,6.330866814,-26.86567116,1892820792,0.081234073
1836 HK Equity,STELLA INTERNATI,九興控股,15522174976,19.54000092,16.46516991,1.243532062,13720766762,1.184331007
822 HK Equity,KA SHUI INTL HLD,嘉瑞國際,536256832,0.600000024,,-11.76470375,1539344000,-0.071061998
573 HK Equity,TAO HEUNG,稻香控股,2124950912,2.079999924,12.4066515,-2.8037467,4546477824,0.167652003
625 HK Equity,RREEF CHINA COMM,睿富房地產基金,2019100288,4.349999905,,0,0,-0.003477
819 HK Equity,TIANNENG POWER,天能動力,7005919232,6.190000057,9.525733948,-5.206740379,21936612704,0.675826013
960 HK Equity,LONGFOR PPT,龍湖地產,57598001152,9.869999886,5.393277645,-14.61938095,58346674947,1.902746974
2382 HK Equity,SUNNY OPTICAL,舜宇光學科技,26821650432,24.45000076,29.11192131,37.20539474,13182197321,0.872814621
285 HK Equity,BYD ELECTRONIC,比亞迪電子,9576119296,4.25,8.949809074,2.163465261,36010887678,0.494469591
1386 HK Equity,WALKER GROUP,盈進集團,962040000,1.5,,53.06122208,1008918016,-0.152722001
602 HK Equity,JIAHUA STORES HO,佳華百貨,415000000,0.400000006,5.632021427,5.263160706,1035758017,0.053826646
469 HK Equity,CAPXON INTL ELEC,凱普松國際電子,253367952,0.300000012,56.23919296,1.694923759,1047657962,0.005555889
475 HK Equity,ZHONG FA ZHAN,中發展,498381536,1.50999999,,-22.16495132,28825000,-0.083133001
1680 HK Equity,MACAU LEGEND,澳門勵駿,5990097920,0.949999988,,-5.940594196,1436142976,-0.042243
538 HK Equity,AJISEN CHINA HOL,味千(中國),3274616576,3,14.43292999,-9.302327156,3129197952,0.207858004
2722 HK Equity,CHONGQING M&E-H,重慶機電,2984558592,0.810000002,6.043380737,-20.58823395,11115664871,0.139397369
825 HK Equity,NEW WORLD DEPT C,新世界百貨中國,1703006464,1.00999999,,-14.40677643,3925815040,-0.040788002
717 HK Equity,EMPEROR CAPITAL,英皇證券,3851123712,0.670000017,5.955555439,7.526488304,1005975008,0.112500004
1991 HK Equity,TA YANG GROUP HO,大洋集團,902437184,1.149999976,,14.99999809,416798016,-0.179899998
1383 HK Equity,SUNCENTURY GP,太陽世紀集團,458205984,0.305000007,,17.3076992,889182887.7,-0.203167788
1382 HK Equity,PACIFIC TEXTILE,互太紡織,13307091968,9.199999809,11.40310192,-23.07692528,7015229952,0.806798011
3333 HK Equity,EVERGRANDE,恒大地產,69754101760,5.099999905,6.104694366,-25.219944,1.6458E+11,0.877034508
3998 HK Equity,BOSIDENG INTL,波司登,4880962560,0.610000014,428.91922,-8.955224037,7491979870,0.001293422
3933 HK Equity,THE UNITED LABOR,聯邦製藥,4913162752,3.019999981,44.47717667,-29.60372925,7694562816,0.067899995
3993 HK Equity,CMOC-H,洛陽鉬業,57732403200,1.50999999,26.43362427,4.137927055,4884341117,0.059634209
1883 HK Equity,CITIC TELECOM,中信國際電訊,10323781632,3.049999952,12.81512642,6.372181416,8349811200,0.237999998
1886 HK Equity,CHINA HUIYUAN,匯源果汁,8576219136,3.210000038,,-9.577462196,7005766930,-0.109325008
1833 HK Equity,INTIME RETAIL GR,銀泰商業,14235742208,6.53000021,9.08486557,-14.52879143,7107291553,0.749142946
2007 HK Equity,COUNTRY GARDEN,碧桂園,66925613056,2.99000001,5.913139343,-3.543113947,1.39488E+11,0.527047141
1889 HK Equity,WUYI INTERNATION,武夷製藥,526616288,0.280000001,9.630568504,-26.31578827,684870236.3,0.030498534
1186 HK Equity,CHINA RAIL CN-H,中國鐵建,1.52486E+11,9.090000153,7.644690514,-5.411025047,7.13517E+11,1.225690807
1808 HK Equity,ENTERPRISE DEV,企展控股,296726752,0.071000002,2.99255991,-31.06795883,521256656.9,0.026397199
1882 HK Equity,HAITIAN INTL,海天國際,18545520640,11.61999989,11.43169689,4.143557549,9058466246,1.056934531
1399 HK Equity,SCUD GROUP LTD,飛毛腿集團,1133601280,1.039999962,15.89721489,0,3323703730,0.06973958
3898 HK Equity,ZHUZHOU CRRC TIM,中車時代電氣,49076150272,41.75,13.98476887,-7.325192451,17297963535,3.103032297
1388 HK Equity,EMBRY HOLDINGS,安莉芳,1591645056,3.819999933,7.900723457,-5.911330223,2535817984,0.483500019
1898 HK Equity,CHINA COAL ENE-H,中煤能源,63016345600,3.049999952,,2.693600178,73148173716,-0.301907292
1881 HK Equity,REGAL REAL ESTAT,富豪產業信託,6123970560,1.879999995,,0.94501406,1002775008,-0.469346009
528 HK Equity,KINGDOM HLDG LTD,金達控股,862658880,1.370000005,5.999409676,-20.80924988,1263817627,0.237878683
477 HK Equity,AUPU GROUP HLDG,奧普集團控股,2272485888,2.170000076,9.377586365,-3.982297182,1145472194,0.240762151
552 HK Equity,CHINA COMM SER-H,中國通信服務,24725884928,3.569999933,8.924500465,22.68040657,99836697291,0.416930337
2006 HK Equity,SHANGHAI JIN J-H,錦江酒店,16920639488,3.039999962,16.49630928,-7.033639908,14990975459,0.192796816
1868 HK Equity,NEO-NEON HOLDING,同方友友,2016892544,1.039999962,,-0.952380061,809648992,-0.880100995
1818 HK Equity,ZHAOJIN MINING-H,招金礦業,19354671104,6.639999866,51.88136292,51.59816742,7258049251,0.13393569
839 HK Equity,ANHUI TIANDA - H,安徽天大石油管材股份,1652506624,1.639999986,,43.85964966,2509999967,-0.022739436
606 HK Equity,CHINA AGRI-INDUS,中國糧油控股,13282198528,2.529999971,,-4.88722229,82548236288,-0.063402001
2836 HK Equity,ISHARES S&P BSE,iShares 安碩標普BSE SENSE印,791584000,17.05999947,,-3.724604368,,
1813 HK Equity,KWG PROPERTY,合景泰富,14083468288,4.699999809,3.448973656,-18.26087379,10285605155,1.416199668
546 HK Equity,FUFENG GROUP LTD,阜豐集團,4551105024,2.140000105,7.393840313,-38.49252701,13853980309,0.30327308
609 HK Equity,TIANDE CHEMICAL,天德化工控股,1177160448,1.389999986,5.77251339,12.09677219,1386959417,0.250929066
558 HK Equity,L.K. TECHNOLOGY,力勁科技,464638656,0.409999996,153.9617157,-15.46392059,2997974016,0.002663
320 HK Equity,COMPUTIME GP LTD,金寶通集團,875626496,1.049999952,9.643466949,-9.482760429,3363110912,0.108881999
637 HK Equity,LEE KEE HOLDINGS,利記控股,439237504,0.529999971,,1.923075199,2492872960,-0.130118001
2700 HK Equity,GREEN INTL HLDG,格林國際控股,390545600,0.197999999,,-23.84615135,45620000,-0.103966999
3303 HK Equity,JUTAL OFFSHORE,巨濤海洋石油服務,448198400,0.560000002,14.20710659,-6.666669846,812474530.7,0.041618049
3918 HK Equity,NAGACORP LTD,金界控股,11781241856,5.190000057,8.790786743,8.933590889,3904694438,0.589219462
337 HK Equity,GREENLAND HONG K,綠地香港,6676887040,2.390000105,19.05332565,-20.86092377,7111402203,0.130661847
3322 HK Equity,WIN HANVERKY,永嘉集團,1785315968,1.389999986,7.257348537,-13.12500191,3841702016,0.191529997
811 HK Equity,XINHUA WINSHAR-H,新華文軒出版傳媒股份有限公司,8070781952,7.110000134,10.42521572,0.423731774,6879827537,0.706255976
1888 HK Equity,KB LAMINATES,建滔積層板,11969999872,3.99000001,9.460177422,13.35227394,12769719808,0.42176801
3983 HK Equity,CHINA BLUECHEM-H,中海石油化學,7929200128,1.720000029,8.043616295,-18.48340607,13154822402,0.223170924
3808 HK Equity,SINOTRUK HK LTD,中國重汽,9746306048,3.529999971,38.06229401,14.98371506,34933356071,0.097876559
814 HK Equity,JINGKELONG-H,北京京客隆,659552000,1.600000024,17.08912086,-17.525774,14232258886,0.073336686
3989 HK Equity,CAPITAL ENV,首創環境,2877181696,0.294999987,132.524704,-26.25000381,838138016,0.002226
3900 HK Equity,GREENTOWN CHINA,綠城中國,11504650240,5.320000172,11.83808804,-30.90908623,32086147675,0.467706919
352 HK Equity,FORTUNE SUN CHIN,富陽,254522720,1.039999962,,5.050500393,22622321.14,-0.029027898
515 HK Equity,TC ORI LIGHT,達進東方照明,180451536,0.340000004,,-59.52380753,533608000,-0.153088998
549 HK Equity,JILIN QIFENG-H,奇峰化纖,452979552,0.649999976,50.14205933,-15.58441639,2206772823,0.186908379
527 HK Equity,RUIFENG RENEW,瑞風新能源,1241407104,0.689999998,,-28.12499809,389286315.6,-0.072384302
435 HK Equity,SUNLIGHT REIT,陽光房地產投資信託基金,6798338560,4.150000095,4.166428566,11.74119282,776417984,0.996056974
813 HK Equity,SHIMAO PROPERTY,世茂房地產,33614491648,9.680000305,4.621253014,-29.75326157,71255804549,2.184870936
1838 HK Equity,CHINA PROPERTIES,中國地產,2894523136,1.600000024,1.89659524,0,88175000,0.843617022
691 HK Equity,CHINA SHANSHUI,山水水泥,21254791168,6.289999962,,0,13766741570,-2.311456588
1421 HK Equity,KINGBO STRIKE LT,工蓋有限公司,1945600000,3.039999962,69.32131195,60,96685853.83,0.043850011
3335 HK Equity,DBA TELECOM ASIA,DBA電訊(亞洲)控股,2113026944,2.029999971,3.517896652,0,9289441601,0.598629435
2778 HK Equity,CHAMPION REIT,冠君產業信託,22969899008,3.970000029,6.944274426,4.97834444,2276162048,0.571694016
998 HK Equity,CITIC BANK-H,中信銀行,2.89645E+11,4.449999809,4.286565781,-11.35458469,3.22478E+11,1.069917075
707 HK Equity,CO-PROSPERITY HO,協盛協豐,762572480,0.248999998,17.41545486,-9.454547882,337890899,-0.004059996
1800 HK Equity,CHINA COM CONS-H,中國交建,1.87531E+11,8.390000343,7.317813873,5.934346676,4.97429E+11,1.191968402
3355 HK Equity,ADVANCED SEMIC-H,先進半導體,997247552,0.649999976,147.6322632,-26.96629333,874379189.6,0.005715415
1880 HK Equity,BELLE INTL,百麗,40231292928,4.769999981,6.800960541,-18.04124069,51034322557,0.740233667
402 HK Equity,PEACE MAP HOLDIN,天下圖控股,1606885888,0.196999997,,-47.46666718,304881008,-0.017015
3308 HK Equity,GOLDEN EAGLE RET,金鷹商貿集團,13913256960,8.300000191,11.69841003,-11.32478142,5051557472,0.739580446
1899 HK Equity,XINGDA INTL,興達國際,2409741312,1.620000005,11.86517906,2.531643152,5847584734,0.143184351
2345 HK Equity,SHANGHAI PRIME-H,上海集優機械,1625263360,1.129999995,7.149888039,-16.91176605,8796227542,0.162121568
840 HK Equity,XINJIANG TIANY-H,天業節水,379250720,0.730000019,,-6.410250664,822825257.6,-0.016953378
1292 HK Equity,CHANGAN MINSHE-H,長安民生,1111759104,6.860000134,3.949606895,-14.78260899,7468652549,1.809041213
8247 HK Equity,BIOSINO BIO-H,中生北控生物科技,451684608,3.440000057,109.6681671,-6.775067806,380037088.7,0.033503511
2880 HK Equity,DALIAN PORT PD-H,大連港,28711004160,3.140000105,25.28105545,-21.49999809,10906607033,0.129527038
919 HK Equity,MODERN BEAUTY,現代美容,397668256,0.455000013,13.70481968,-8.080806732,818285024,0.033199999
2788 HK Equity,YORKEY OPTICAL,精熙國際開曼,845735040,1.029999971,26.14158821,11.95651627,601236298.1,0.040315469
2689 HK Equity,NINE DRAGONS PAP,玖龍紙業,25290915840,5.420000076,20.15434265,18.08278656,37882453130,0.281143076
3323 HK Equity,CHINA NATL BDG-H,中國建材,18464669696,3.420000076,15.25338554,-8.064515114,1.23722E+11,0.234814252
2398 HK Equity,GOOD FRIEND INTL,友佳國際控股,653184000,1.620000005,11.60833359,-11.95652294,1222511801,0.145602497
3330 HK Equity,LINGBAO GOLD-H,靈寶黃金,1160660992,1.5,,-0.662251055,7100598331,-0.738788602
474 HK Equity,HAO TIAN DEV,昊天發展集團,1797439616,0.430000007,2.784711838,0.638299823,75997000,0.154414541
3393 HK Equity,WASION GROUP,威勝集團,3681111552,3.619999886,7.1669631,-52.23590469,3667081384,0.527179613
2005 HK Equity,SSY GROUP LTD,石四藥集團,7187207680,2.539999962,18.42996979,26.99999809,2221920960,0.137819
3318 HK Equity,CHINA FLAVOR FRA,中國香精香料,1727059456,2.579999924,19.7258091,1.6761446,861462157.8,0.13606087
8058 HK Equity,LUOXIN PHARMA-H,羅欣藥業,7888224256,12.93999958,13.25054932,4.354838371,4594905241,1.005049549
3398 HK Equity,CHINA TING GROUP,華鼎集團,755934464,0.360000014,,-9.999998093,2386174976,-0.01859
405 HK Equity,YUEXIU REIT,越秀房產信託基金,12117834752,4.260000229,13.86781883,6.141473293,2108196228,0.321418802
2088 HK Equity,XIWANG PROPERTY,西王置業,426653664,0.344999999,,-1.428570032,124616911.6,-0.014991737
95 HK Equity,LVGEM CHINA REAL,綠景中國地產,10372817920,2.210000038,21.04761887,-8.677687645,1210270056,0.057999997
206 HK Equity,TSC GROUP HOLDIN,TSC 集團,806117056,1.139999986,41.92863846,-22.44898224,1511045952,0.027168586
880 HK Equity,SJM HOLDINGS LTD,澳博控股,27152300032,4.800000191,11.00538826,-13.20072365,49170898944,0.436149999
531 HK Equity,SAMSON HLDG LTD,順誠控股,2708812800,0.889999986,,-7.291666031,3373510503,0.007246615
808 HK Equity,PROSPERITY REIT,泓富產業信託,4337915904,3,6.237408161,10.91115093,438722992,0.480968997
3336 HK Equity,JU TENG INTL HDG,巨騰國際,3337532160,2.980000019,3.860103607,-15.24323273,8936133120,0.772000015
2662 HK Equity,FITTEC INTL GRP,奕達國際集團,1113653120,1.149999976,,-17.8571434,513618016,-0.079999998
3339 HK Equity,LONKING,中國龍工,4964916224,1.159999967,37.64536285,2.654864788,5973399959,0.032778523
3366 HK Equity,OVERSEAS CHINESE,華僑城(亞洲),1748340864,2.680000067,5.681703568,-16.3359127,7911383213,0.489601979
2313 HK Equity,SHENZHOU INTL GP,申洲國際,52252651520,37.34999847,18.73357582,-16.16161728,15578978255,2.075015349
3899 HK Equity,CIMC ENRIC HLDG,中集安瑞科,7184278016,3.710000038,11.6710844,-18.46154022,10171597230,0.331387015
496 HK Equity,KASEN INTL HLDGS,卡森國際,1828334080,1.210000038,6.725701332,-0.819671333,3997646544,0.188209762
776 HK Equity,JF HOUSEHLD FURN,捷豐家居用品,919059200,3.200000048,17.4577198,-28.88888741,394009840,0.1833
96 HK Equity,YUSEI HOLDINGS,ＹＵＳＥＩ,698280000,3.450000048,9.520060539,15.77181339,1359326376,0.377307793
444 HK Equity,SINCEREWATCH HK,先施鐘錶有限公司,2159040000,0.519999981,,-36.58536911,400311016,-0.0108
359 HK Equity,CHINA HAISHENG,中國海升果汁,492432704,0.389999986,13.43152428,-19.58763504,1369051262,0.030822415
471 HK Equity,CMMB VISION,中播控股,694105472,0.037,,-69.4214859,67193493.32,-0.03320121
3344 HK Equity,ADDCHANCE HOLDIN,互益集團,585756672,0.829999983,,-41.95804214,961071968,-1.441814974
425 HK Equity,MINTH GROUP LTD,敏實集團,24215812096,21.70000076,15.89632225,40.90909958,9435715294,1.421181867
3382 HK Equity,TIANJIN PORT DEV,天津港發展,6650639872,1.080000043,10.44134045,-16.27906418,20476176384,0.103434997
3988 HK Equity,BANK OF CHINA-H,中國銀行,1.0619E+12,3.00999999,4.588403225,-13.00578117,9.32066E+11,0.675350306
8233 HK Equity,CIG YANGTZE PT,中國基建港口,1106327168,0.839999974,41.21485519,88.76404572,193430000,0.020381
3389 HK Equity,HENGDELI,亨得利,3250271488,0.680000007,19.19018173,-39.82300949,16419330753,0.037873565
8329 HK Equity,SHENZHEN NEPTU-H,深圳市海王英特龍生物技術,990019968,0.589999974,41.29976654,-10.60606766,870376346.2,0.01457891
3383 HK Equity,AGILE PROPERTY,雅居樂地產,14806439936,3.779999971,8.919001579,-3.183966875,52963245004,0.443088233
3368 HK Equity,PARKSON RETAIL,百盛集團,2013422976,0.75999999,,-24.75247574,5068987529,
3399 HK Equity,YUEYUN TRANS-H,廣東粵運,3415350016,4.269999981,7.231875896,-27.00854683,11702560964,0.623182209
2018 HK Equity,AAC TECHNOLOGIES,瑞聲科技,73618604032,59.95000076,19.91394615,18.59545326,14610633998,3.099779541
536 HK Equity,TRADELINK ELECTR,貿易通,1262805632,1.590000033,15.5138607,-6.813581944,222719000,0.102488998
423 HK Equity,HK ECONOMIC TIME,香港經濟日報集團,595608000,1.379999995,11.85475349,-12.65823078,1146525952,0.116409
1068 HK Equity,CHINA YURUN FOOD,雨潤食品,2187306752,1.200000048,,-27.27272415,20164864000,-1.632999957
1103 HK Equity,SHANGHAI DASHENG,大生農業金融,3612991232,0.709999979,8.398324013,-28.28283119,10539128021,0.089436672
2728 HK Equity,YUHUA ENERGY HOL,裕華能源,789101952,1.019999981,,-3.773581505,4735523072,-0.030111998
833 HK Equity,ALLTRONICS HLDGS,華訊,935209984,2.079999924,19.32367134,-0.478468478,886304992,0.107639998
2777 HK Equity,GUANGZHOU R&F -H,富力地產,31901435904,9.899999619,4.749563694,3.664915323,54417094461,2.156090131
2821 HK Equity,ABF-PAIF,沛富基金,24096208896,907.3374634,,4.074396498,,
2819 HK Equity,ABF-HK BOND INDX,ABF香港創富債券指數基金,2886817536,100.5999985,,-0.654522777,,
2028 HK Equity,JOLIMARK HLDGS,映美控股,1000131200,1.600000024,8.744316101,-3.03030014,612277232,0.182976
3328 HK Equity,BANKCOMM-H,交通銀行,4.02855E+11,4.510000229,4.239161015,-17.39926338,4.43041E+11,1.09494364
3300 HK Equity,CHINA GLASS HLDG,中國玻璃,1737741184,0.959999979,,-3.030306101,2428798983,-0.28952703
2838 HK Equity,HS FXI50 ETF,恆生投資指數型基金系列III-恒,136152416,141,,-10.75949383,,
3311 HK Equity,CHINA STATE CONS,中國建築國際,40441458688,9.970000267,9.669528961,-25.92867661,37913158656,1.031073987
2000 HK Equity,SIM TECH GROUP,晨訊科技,895263680,0.349999994,14.09244633,-21.34831429,3197288960,0.024835999
462 HK Equity,NATURAL DAIRY NZ,天然乳品(新西蘭),5959321088,2.200000048,,0,29297000,-0.277137005
1088 HK Equity,CHINA SHENHUA-H,中國神華,3.05473E+11,11.76000023,12.88675117,-3.44827652,2.12318E+11,0.944896416
426 HK Equity,ONE MEDIA GROUP,萬華媒體,465044000,1.159999967,,36.47058105,145538000,-0.067500001
464 HK Equity,KENFORD GRP HLDG,建福集團,467928288,1.049999952,,-13.22314739,548520000,-0.02527
838 HK Equity,EVA PRECISION,億和控股,1822680192,0.970000029,8.614106178,-29.71014214,3533026048,0.112605996
483 HK Equity,BAUHAUS INTL HLD,包浩斯國際,547396224,1.49000001,6.622222424,-16.29213333,1540923968,0.224999994
482 HK Equity,SANDMARTIN INTL,聖馬丁,521287520,0.435000002,,-17.92452431,1627889024,-0.100546001
2889 HK Equity,NICKEL RESOURCES,鎳資源國際,675035840,0.244000003,,0,47838540.91,-0.538570432
3378 HK Equity,XIAMEN PORT-H,廈門國際港務,3952989952,1.450000048,12.12621307,-23.2804203,8023469381,0.124209294
1919 HK Equity,CHINA COSCO HO-H,中國遠洋,53985705984,2.630000114,,-25.28408813,70872795248,0.038696771
8306 HK Equity,CHINA NONFERROUS,中國有色金屬,352012896,0.201000005,,0,195475077.7,-0.034964435
360 HK Equity,NEW FOCUS AUTO T,新焦點,1784642432,0.389999986,,-42.64706039,1548208181,-0.029469107
999 HK Equity,I.T LTD,I.T,2241244160,1.850000024,9.818178177,-10.19417095,7345406208,0.188425995
2038 HK Equity,FIH MOBILE LTD,富智康集團,20760438784,2.630000114,11.4345932,-11.14864635,57765143140,0.22954592
1062 HK Equity,CDB INT'L INV,國開,957731072,0.330000013,11.07382584,-10.81080818,105164796,0.038600001
868 HK Equity,XINYI GLASS,信義玻璃,20258150400,5.21999979,9.686955452,14.47368145,11460262912,0.538868994
828 HK Equity,DYNASTY FINE WIN,王朝酒業,1797408000,1.440000057,,0,1210869952,-0.042364002
1000 HK Equity,BEIJING MEDIA -H,北青傳媒,868163968,4.400000095,90.55149841,-15.70880699,628941325.2,-0.283785605
319 HK Equity,CHINA METAL INTE,勤美達,2354536192,2.339999914,7.577776909,4.767410755,2399490761,0.308169309
1175 HK Equity,FU JI FOOD & CAT,福記食品服務,399030272,0.620000005,3.975898027,-6.060608864,1987012733,0.162790061
872 HK Equity,TUS INTERNATIONA,錦恒汽車安全技術,640447552,0.689999998,,-33.65384293,194606328,-0.170551002
2369 HK Equity,COOLPAD,酷派集團,6564083712,1.309999943,2.43060112,-15.28648949,14667865600,0.538961317
438 HK Equity,IRICO GROUP NEW,彩虹電子,1116174720,0.5,,-5.660372257,1836317222,0.360655936
2678 HK Equity,TEXHONG TEXTILE,天虹紡織,6962440704,7.869999886,9.945397377,36.36120987,13038990950,0.823922242
2877 HK Equity,CHINA SHINEWAY,神威藥業,6549839872,7.920000076,8.359656334,-19.83805656,2537910194,0.988329347
2823 HK Equity,ISHARES FTSE A50,iShares 安碩富時A50中國指數E,27665121280,9.520000458,,-12.014781,,
823 HK Equity,LINK REIT,領展房產基金,1.0554E+11,47.04999924,5.910804272,1.400857091,8077999872,7.9599998
2371 HK Equity,CHINA CHUANGLIAN,中國創聯教育,1349231488,0.289999992,,42.15686035,119705536.5,-0.08030987
487 HK Equity,SUCCESS UNIVERSE,實德環球,871988928,0.177000001,,-4.324325085,1010668992,-0.001373
929 HK Equity,IPE GROUP LTD,國際精密,1775774464,1.690000057,18.33648109,19.01409149,877193984,0.092165999
8317 HK Equity,FINET GROUP LTD,財華社,339755776,0.730000019,,-8.749999046,13234000,-0.083865
1194 HK Equity,CHINA PRECIOUS M,中國貴金屬,2796160000,0.229000002,,-22.37287712,746604992,-0.029888999
745 HK Equity,CN CULTURE GP,中國國家文化產業,520163744,0.052999999,0.875708699,-19.69696999,28763000,0.060522409
2833 HK Equity,HSI ETF-HKD,恒生指數上市基金,39000805376,204.8000031,,-8.078994751,,
8299 HK Equity,GRAND T G GOLD,大唐潼金控股,968291136,0.071999997,,0,135859000,-0.00568
2379 HK Equity,ZHONGTIAN INTL,中天國際,369188224,0.899999976,,-25.00000572,4780079.231,-0.036929702
2307 HK Equity,KAM HING INTERNA,錦興國際,513252224,0.589999974,6.225270271,13.46153736,4152733056,0.067000001
1639 HK Equity,AKM INDUSTRIAL C,安捷利實業,671479616,0.680000007,14.37480164,-25.27472687,671520984,0.047305
8053 HK Equity,PIZU GROUP HOLDI,比優集團,735387072,0.232999995,,-22.33333778,6033925651,-0.014016479
8301 HK Equity,SHENZHEN MINGW-H,深圳市明華澳漢科技,416000000,0.519999981,,147.6190491,33943105.29,-0.005423674
2358 HK Equity,JIU RONG HOLD,久融控股,611800000,0.160999998,,4.545454025,225991000,-0.0102
733 HK Equity,HOPEFLUENT GROUP,合富輝煌,1302597632,1.950000048,5.806440353,-10.1382494,2760201984,0.335833997
2343 HK Equity,PACIFIC BASIN,太平洋航運,2472465408,1.269999981,,-25.29412079,9770592222,-0.074898589
8115 HK Equity,SHANGHAI QINGP-H,上海青浦,288642208,1.539999962,,9.21985817,79133360.49,-0.009349483
2331 HK Equity,LI NING CO LTD,李寧,6090145792,3.230000019,,-23.09523392,8751503015,0.008991658
1116 HK Equity,MAYER HOLDINGS,美亞控股,114090328,0.123000003,,0,601774838.4,-0.021431445
8250 HK Equity,SILK ROAD ENERGY,絲路能源,1536362752,0.224000007,,65.92592621,272874000,-0.0245
1708 HK Equity,NANJING SAMPLE-H,南京三寶科技,5227586048,16.5,,-0.960383236,,
8037 HK Equity,RUI KANG PHARMAC,銳康藥業,187241216,0.284999996,,24.99999809,112402000,-0.219596623
700 HK Equity,TENCENT,騰訊控股,1.49107E+12,158.5,40.0754509,4.242622852,1.36951E+11,4.066824182
2356 HK Equity,DAHSING BANKING,大新銀行集團,18562107392,13.23999977,8.427034378,-3.498545885,7558699008,1.571133971
2319 HK Equity,MENGNIU DAIRY,蒙牛乳業,47971819520,12.23999977,16.96643829,-3.16456151,60529871727,0.752278471
8286 HK Equity,SHANXI CHANGCH-H,長城微光,135898400,0.439999998,,-12,64188482.97,-0.049837661
2866 HK Equity,CHINA SHIPPING-H,中海集運,45094666240,1.610000014,,-25.46296501,39287991485,-0.308385494
489 HK Equity,DONGFENG MOTOR-H,東風集團股份,65396350976,7.590000153,4.777387142,-26.73744774,1.56259E+11,1.657638297
596 HK Equity,INSPUR INTERNATI,浪潮國際,1171997184,1.299999952,,-8.450704575,971658976,9.99998E-05
299 HK Equity,NEW SPORTS GROUP,新體育,2995814400,0.194999993,,-13.71681595,502980000,-0.00599
2618 HK Equity,TCL COMM TECH HL,TCL通訊,6560016384,5.159999847,7.324810982,-9.632227898,27422120960,0.704455007
77 HK Equity,AMS PUBLIC TRANS,進智公共交通,340640000,1.279999971,,-1.538460135,361511008,-0.021500003
568 HK Equity,SHANDONG MOLON-H,山東墨龍,5585247744,2.660000086,,-15.28662395,1985213682,-0.400684973
1160 HK Equity,GRAND INVESTMENT,大唐投資,134784000,0.779999971,,-35.00000381,2829000,-0.002870999
272 HK Equity,SHUI ON LAND,瑞安房地產,15571662848,1.940000057,16.51156998,-8.920189857,7956002857,0.124919907
2300 HK Equity,AMVIG HOLDINGS,澳科控股,3103016960,3.339999914,12.01183891,3.726704597,3264681984,0.278059004
2341 HK Equity,ECOGREEN INTERNA,中怡國際,870283584,1.610000014,5.757417202,-12.50000095,1853680696,0.294920247
2878 HK Equity,SOLOMON SYSTECH,晶門科技,767901760,0.310000002,,-19.48051643,549671467,-0.020547489
1066 HK Equity,SHANDONG WEIG-H,山東威高,19830329344,4.429999828,15.42920113,-16.88555527,6640919556,0.304903283
981 HK Equity,SMIC,中芯國際,26577106944,0.629999995,81.09882355,-20.25316811,18315396144,0.007750581
2338 HK Equity,WEICHAI POWER-H,濰柴動力,35741478912,8.619999886,21.05773926,0.466200024,90739048207,0.427978787
8273 HK Equity,ZHEJIANG PROS-H,浙江展望,137880000,1.799999952,2.611409426,-12.19512177,80646168.42,0.705734112
581 HK Equity,CHINA ORIENTAL,中國東方,3400453120,1.159999967,,0,26015888787,-0.318874948
509 HK Equity,CENTURY SUNSHINE,世紀陽光,1793211008,0.389999986,5.339978218,-50,2515602048,0.073034002
939 HK Equity,CCB-H,建設銀行,1.14991E+12,4.559999943,4.200944424,-14.12429428,1.17221E+12,1.118119387
2380 HK Equity,CHINA POWER INTE,中國電力,23315871744,3.170000076,4.583425522,-29.24106979,24912214380,0.722698505
1212 HK Equity,LIFESTYLE INTL,利福國際,20064382976,12.52000046,10.56071377,24.93733406,6171393024,1.185526013
1265 HK Equity,TIANJIN JINRAN-H,天津津燃公用,1232336256,0.670000017,26.74849701,-12.98700905,1633663886,0.025111538
8203 HK Equity,KAISUN ENERGY GR,凱順能源集團,203493904,0.054000001,,-26.02739334,21060469,-0.024919
